GLCpts,G6PDH2r,GND,PGI,PFK,TKT1,TKT2,TALA,GAPD,ENO,PYK,PDH,CS,ICDHyr,AKGDH,FUM,MDH,ME1,ICL,T,MSE_GR_01,MSE_GR_02
1.0,0.21112257647234567,0.21112257647234567,0.7843737858193591,0.9676939800167845,0.06644394442079486,0.058513148261309184,0.06644394442079486,1.8712257096963993,1.83836013890806,0.26422324587529944,0.48560650721071796,0.4920690137548633,0.3082316675707366,0.1567969074145061,0.11346029550270846,-0.082463965098801,0.19781774712289438,0.18383734618412678,0.03968246104569482,0.2068099479436763,0.16061164888924317
1.0,0.2114215814602743,0.2114215814602743,0.7841045434818387,0.9677120347921998,0.0665695861069726,0.05869120124893704,0.0665695861069726,1.8715119830918683,1.8388636070596764,0.26443097944140015,0.4847354294304673,0.4915405644296413,0.3076493032372617,0.15614912065894743,0.1123749268993248,-0.0835779153200401,0.19820749161484494,0.1838912611923797,0.04014242490499322,0.2071712317899472,0.1609461522750559
1.0,0.21172140061586084,0.21172140061586084,0.7838339597175261,0.9677287111497498,0.06669503905232552,0.058868137005265365,0.06669503905232552,1.8717911479617495,1.8393561189800263,0.26463200251485264,0.48388546390087245,0.4910233542686451,0.3070774481075405,0.15551357256823647,0.11131138423697742,-0.08467278700162434,0.19859284314566325,0.1839459061611046,0.040607720257003654,0.2075257725885738,0.16127436082210697
1.0,0.21202187689886984,0.21202187689886984,0.7835622017546712,0.9677440686134945,0.06682025980101422,0.05904393001529856,0.06682025980101422,1.8720633887639928,1.8398379334747113,0.2648264978170693,0.4830560638319523,0.4905171346894628,0.30651590730053163,0.15489001488042345,0.11026918277755446,-0.08574894113184488,0.19897383155763587,0.18400122738893118,0.04107840889965647,0.2078737043724698,0.1615964002775877
1.0,0.21232286010242035,0.21232286010242035,0.7832894298104016,0.9677581643956986,0.0669452070198499,0.05921855657364844,0.0669452070198499,1.872328885373605,1.8403093034691247,0.2650146439593439,0.48224669619439414,0.4900216619272592,0.3059644886515404,0.15427820377293983,0.10924784813539958,-0.08680673231549825,0.19935048761679533,0.18405717327571883,0.04155455334718875,0.20821515895871923,0.16191239431537705
1.0,0.21262420662131262,0.21262420662131262,0.7830157973229038,0.9677710534804723,0.06706984142151225,0.059391994708644494,0.06706984142151225,1.8725878131664424,1.8407704760959434,0.265196615483401,0.4814568414582281,0.48953669700959923,0.3054230027537154,0.1536778998529823,0.10824691614951186,-0.08784650880747454,0.19972284294187861,0.1841136942558839,0.04203621683844714,0.20855026593759163,0.16222246452448916
1.0,0.21292577922593442,0.21292577922593442,0.7827414511782509,0.9677827887048587,0.06719412568982601,0.05956422410890411,0.06719412568982601,1.872840343104103,1.8412216927853797,0.26537258290567106,0.48068599332884016,0.4890620057255543,0.30489126299241903,0.15308886814172745,0.10726593274899644,-0.08886861255318244,0.20009092993649602,0.18417074273313527,0.04252346334528682,0.20887915266596543,0.16252673040176197
1.0,0.2132274468417927,0.2132274468417927,0.7824665319318153,0.9677934208373965,0.06731802440709443,0.059735226052326576,0.06731802440709443,1.8730866418196437,1.8416631893577802,0.2655427127648981,0.4799336584811058,0.4885973585896121,0.304369085572966,0.1525108780529061,0.10630445381259913,-0.08987337923518907,0.20045478172440845,0.18422827301664618,0.04301635758106795,0.20920194426481603,0.16282530934845788
1.0,0.21352908433469625,0.21352908433469625,0.7821911740242168,0.9678029986541997,0.06744150398348199,0.05990498333747044,0.06744150398348199,1.8733268717038756,1.842095196118188,0.2657071676727136,0.47919935629236493,0.488142530800882,0.3038562895421968,0.15194370336623614,0.10536204502309907,-0.09086113832548982,0.20081443208781238,0.18428624125868528,0.0435149650092505,0.20951876362044508,0.16311831667046647
1.0,0.2138305723015962,0.2138305723015962,0.7819155059917884,0.9678115690125974,0.06756453258843356,0.06007348021727149,0.06756453258843356,1.873561190992007,1.84251793795251,0.265866106366834,0.4784826185748931,0.4876973021980555,0.30335269680433113,0.15138712219618047,0.10443828171727763,-0.09183221314286234,0.20116991540853216,0.18434460539372438,0.044019351852088745,0.20982973138914338,0.16340586558181697
1.0,0.21413179686707481,0.21413179686707481,0.7816396506715486,0.9678191769223743,0.06768708008411312,0.060240702335054984,0.06768708008411312,1.8737897538504358,1.842931634424976,0.2660196837665641,0.4777829893084683,0.4872614572105523,0.3028581321315197,0.15084091695646862,0.10353274873212863,-0.09278692091479221,0.20152126661201955,0.18440332507903257,0.044529585099426554,0.2101349660050023,0.16368806721122453
1.0,0.21443264948545904,0.21443264948545904,0.7813637254006923,0.9678258656146677,0.06780911796083992,0.06040663666279431,0.06780911796083992,1.8740127104634956,1.8433364998765807,0.2661680510303076,0.47710002437357585,0.4868347848062557,0.3023724231694917,0.1503048743207918,0.10264504024792494,-0.09372557284349246,0.20186852111406178,0.18446236163676408,0.04504573251759458,0.2104345836906012,0.16396503061141202
1.0,0.21473302674851846,0.21473302674851846,0.7810878422106199,0.9678316766085598,0.06793061927449742,0.060571271441565676,0.06793061927449742,1.8742302071199792,1.8437327435242286,0.26631135561480973,0.4764332912857439,0.4864170784362088,0.3018954004386709,0.14977878518005422,0.10177475962870947,-0.09464847417556982,0.20221171477009967,0.18452167799753794,0.04556786265841064,0.210728698470317,0.16423686277096233
1.0,0.21503283019870204,0.21503283019870204,0.7808121080155457,0.9678366497754283,0.06805155858588717,0.06073459612414763,0.06805155858588717,1.8744423862992998,1.8441205695603458,0.26644974133587684,0.4757823689314569,0.48600813597662634,0.3014268973311159,0.14926244459654064,0.10092151926073459,-0.09555592427492163,0.20255088382706202,0.18458123864551054,0.046096044868284336,0.21101742218601735,0.16450366862847435
1.0,0.2153319661478491,0.2153319661478491,0.7805366247957293,0.9678408234010979,0.0681719119019962,0.06089660131971251,0.0681719119019962,1.8746493867571303,1.8445001772527079,0.26658334843033316,0.47514684730604695,0.48560775966854464,0.3009667501036146,0.14875565175533262,0.10008494038933174,-0.09644821669847542,0.2028860648776189,0.1846410095649301,0.04663034929742731,0.21130086451491417,0.16476555108880636
1.0,0.21563034550130977,0.21563034550130977,0.780261489775392,0.9678442342458543,0.06829165661914516,0.061057278740556414,0.06829165661914516,1.874851343610406,1.8448717610442873,0.2667123136189976,0.4745263272539214,0.4852157560554147,0.30051479786724866,0.14825820991328684,0.09926465295465454,-0.09732563927440979,0.20321729481676423,0.1847009581881661,0.04717084690917017,0.21157913298936726,0.1650226110412077
1.0,0.21592788358739312,0.21592788358739312,0.7799867955953782,0.9678469176023698,0.068410771467982,0.06121662115081335,0.068410771467982,1.8750483884215727,1.8452355106529181,0.2668367701704756,0.47392042021145275,0.4848319359189194,0.3000708825737214,0.14776992634586503,0.09846029542670162,-0.09818847418252155,0.2035446108006347,0.18476105334519805,0.047717609489387455,0.211852333018442,0.16527494737914936
