lambda_best,q_best,lambda_min,q_min,lambda_max,q_max
0.007614721533139558,9.225100034271381e-18,0.007614721533139558,0.0,0.007614721533139558,1.2588987966343688e-05
0.007591806283724946,9.19384969934968e-18,0.007591806283724946,0.0,0.007591806283724946,1.258888611033247e-05
0.007607067761491805,9.214650519174293e-18,0.007607067761491805,0.0,0.007607067761491805,1.2588953945996053e-05
0.007561466301627899,9.15263680297741e-18,0.007561466301627899,0.0,0.007561466301627899,1.2588751253388649e-05
0.007614721533139558,9.225100034271381e-18,0.007614721533139558,0.0,0.007614721533139558,1.2588987966343688e-05
0.007591806283724946,9.19384969934968e-18,0.007591806283724946,0.0,0.007591806283724946,1.258888611033247e-05
0.007607067761491805,9.214650519174293e-18,0.007607067761491805,0.0,0.007607067761491805,1.2588953945996053e-05
0.007561466301627899,9.15263680297741e-18,0.007561466301627899,0.0,0.007561466301627899,1.2588751253388649e-05
0.007614721533139558,9.225100034271381e-18,0.007614721533139558,0.0,0.007614721533139558,1.2588987966343688e-05
0.007591806283724946,9.19384969934968e-18,0.007591806283724946,0.0,0.007591806283724946,1.258888611033247e-05
0.007607067761491805,9.214650519174293e-18,0.007607067761491805,0.0,0.007607067761491805,1.2588953945996053e-05
0.007561466301627899,9.15263680297741e-18,0.007561466301627899,0.0,0.007561466301627899,1.2588751253388649e-05
0.04394542210603971,2.001733143408854e-15,0.04394542210603971,0.0,0.04394542210603971,1.2751515172561339e-05
0.0087796764137883,1.0961994525349017e-17,0.0087796764137883,0.0,0.0087796764137883,1.2594167161297198e-05
0.04394542210603971,2.001733143408854e-15,0.04394542210603971,0.0,0.04394542210603971,1.2751515172561339e-05
0.0087796764137883,1.0961994525349017e-17,0.0087796764137883,0.0,0.0087796764137883,1.2594167161297198e-05
0.03761966968169451,7.845049597410676e-16,0.03761966968169451,0.0,0.03761966968169451,1.2723066494536661e-05
0.005939733746694616,7.198669959542083e-18,0.005939733746694616,0.0,0.005939733746694616,1.2581544982740861e-05
0.04394542210603971,2.001733143408854e-15,0.04394542210603971,0.0,0.04394542210603971,1.2751515172561339e-05
0.007559989894228616,9.150636017132559e-18,0.007559989894228616,0.0,0.007559989894228616,1.2588744691002726e-05
0.0,2.9872166396261556e-18,0.0,0.0,0.0,1.2555186606947082e-05
0.0,2.9872166396261556e-18,0.0,0.0,0.0,1.2555186606947082e-05
0.0,2.9872166396261556e-18,0.0,0.0,0.0,1.2555186606947082e-05
0.0,2.9872166396261556e-18,0.0,0.0,0.0,1.2555186606947082e-05
0.0,2.9872166396261556e-18,0.0,0.0,0.0,1.2555186606947082e-05
0.0,2.9872166396261556e-18,0.0,0.0,0.0,1.2555186606947082e-05
0.0,2.9872166396261556e-18,0.0,0.0,0.0,1.2555186606947082e-05
0.0,2.9872166396261556e-18,0.0,0.0,0.0,1.2555186606947082e-05
0.0,2.9872166396261556e-18,0.0,0.0,0.0,1.2555186606947082e-05
0.0,2.9872166396261556e-18,0.0,0.0,0.0,1.2555186606947082e-05
0.0,2.9872166396261556e-18,0.0,0.0,0.0,1.2555186606947082e-05
0.0,2.9872166396261556e-18,0.0,0.0,0.0,1.2555186606947082e-05
0.0,2.9872166396261556e-18,0.0,0.0,0.0,1.2555186606947082e-05
0.0,2.9872166396261556e-18,0.0,0.0,0.0,1.2555186606947082e-05
0.0,2.9872166396261556e-18,0.0,0.0,0.0,1.2555186606947082e-05
0.0,2.9872166396261556e-18,0.0,0.0,0.0,1.2555186606947082e-05
0.0,2.9872166396261556e-18,0.0,0.0,0.0,1.2555186606947082e-05
0.028907563542261712,2.15932638389988e-16,0.028907563542261712,0.0,0.028907563542261712,1.2683989587597793e-05
0.032775284918014604,3.8287082767201615e-16,0.032775284918014604,0.0,0.032775284918014604,1.2701322863321088e-05
0.021349408367486666,7.051016343835231e-17,0.021349408367486666,0.0,0.021349408367486666,1.265018580201917e-05
0.021349408367486666,7.051016343835231e-17,0.021349408367486666,0.0,0.021349408367486666,1.265018580201917e-05
0.021349408367486666,7.051016343835231e-17,0.021349408367486666,0.0,0.021349408367486666,1.265018580201917e-05
0.08924497125657688,1.6391920498117707e-12,0.08924497125657688,0.0,0.08924497125657688,1.2957107284075602e-05
0.04951918250312109,4.56936550591553e-15,0.04951918250312109,0.0,0.04951918250312109,1.277663464501424e-05
0.04951918250312109,4.56936550591553e-15,0.04951918250312109,0.0,0.04951918250312109,1.277663464501424e-05
0.037659480588495345,7.891434233501443e-16,0.037659480588495345,0.0,0.037659480588495345,1.272324533670795e-05
0.05034940204286549,5.167107469158797e-15,0.05034940204286549,0.0,0.05034940204286549,1.2780380458045037e-05
0.04592481291847182,2.683497684901388e-15,0.04592481291847182,0.0,0.04592481291847182,1.2760430106436018e-05
0.04523350579124482,2.422384708352606e-15,0.04523350579124482,0.0,0.04523350579124482,1.2757315835730882e-05
0.04592481291847182,2.683497684901388e-15,0.04592481291847182,0.0,0.04592481291847182,1.2760430106436018e-05
0.04592481291847182,2.683497684901388e-15,0.04592481291847182,0.0,0.04592481291847182,1.2760430106436018e-05
0.04221505170792954,1.549264933211528e-15,0.04221505170792954,0.0,0.04221505170792954,1.2743726898557158e-05
0.04592481291847182,2.683497684901388e-15,0.04592481291847182,0.0,0.04592481291847182,1.2760430106436018e-05
0.04592481291847182,2.683497684901388e-15,0.04592481291847182,0.0,0.04592481291847182,1.2760430106436018e-05
0.04592481291847182,2.683497684901388e-15,0.04592481291847182,0.0,0.04592481291847182,1.2760430106436018e-05
0.04592481291847182,2.683497684901388e-15,0.04592481291847182,0.0,0.04592481291847182,1.2760430106436018e-05
0.04663757859774561,2.9822176600083984e-15,0.04663757859774561,0.0,0.04663757859774561,1.2763641841820984e-05
0.04592481291847182,2.683497684901388e-15,0.04592481291847182,0.0,0.04592481291847182,1.2760430106436018e-05
0.05298861888188658,7.637937349417709e-15,0.05298861888188658,0.0,0.05298861888188658,1.2792295463239972e-05
0.04592481291847182,2.683497684901388e-15,0.04592481291847182,0.0,0.04592481291847182,1.2760430106436018e-05
0.04592481291847182,2.683497684901388e-15,0.04592481291847182,0.0,0.04592481291847182,1.2760430106436018e-05
0.04004290726292087,1.1231418727555937e-15,0.04004290726292087,0.0,0.04004290726292087,1.2733956964236796e-05
0.054702553581373006,9.844634515564615e-15,0.054702553581373006,0.0,0.054702553581373006,1.2800039139398197e-05
0.04951918250312109,4.56936550591553e-15,0.04951918250312109,0.0,0.04951918250312109,1.277663464501424e-05
0.04951918250312109,4.56936550591553e-15,0.04951918250312109,0.0,0.04951918250312109,1.277663464501424e-05
0.04951918250312109,4.56936550591553e-15,0.04951918250312109,0.0,0.04951918250312109,1.277663464501424e-05
0.04951918250312109,4.56936550591553e-15,0.04951918250312109,0.0,0.04951918250312109,1.277663464501424e-05
0.04523309524865799,2.4222374487015217e-15,0.04523309524865799,0.0,0.04523309524865799,1.2757313986502692e-05
0.04951918250312109,4.56936550591553e-15,0.04951918250312109,0.0,0.04951918250312109,1.277663464501424e-05
0.04951918250312109,4.56936550591553e-15,0.04951918250312109,0.0,0.04951918250312109,1.277663464501424e-05
0.04951918250312109,4.56936550591553e-15,0.04951918250312109,0.0,0.04951918250312109,1.277663464501424e-05
0.04951918250312109,4.56936550591553e-15,0.04951918250312109,0.0,0.04951918250312109,1.277663464501424e-05
0.050348893384834746,5.166718287216236e-15,0.050348893384834746,0.0,0.050348893384834746,1.2780378162728087e-05
0.04951918250312109,4.56936550591553e-15,0.04951918250312109,0.0,0.04951918250312109,1.277663464501424e-05
0.057832049122483034,1.564797424427511e-14,0.057832049122483034,0.0,0.057832049122483034,1.281419051346726e-05
0.04951918250312109,4.56936550591553e-15,0.04951918250312109,0.0,0.04951918250312109,1.277663464501424e-05
0.04951918250312109,4.56936550591553e-15,0.04951918250312109,0.0,0.04951918250312109,1.277663464501424e-05
0.045589775945284614,2.553612089879467e-15,0.045589775945284614,0.0,0.045589775945284614,1.2758920702851042e-05
0.04336710745571768,1.8374462410490617e-15,0.04336710745571768,0.0,0.04336710745571768,1.2748911690064767e-05
0.007386887912223194,8.919059383913142e-18,0.007386887912223194,0.0,0.007386887912223194,1.2587975305126918e-05
0.042001941828595714,1.5011377591834495e-15,0.042001941828595714,0.0,0.042001941828595714,1.2742768035217196e-05
0.021349408367486666,7.051016343835231e-17,0.021349408367486666,0.0,0.021349408367486666,1.265018580201917e-05
0.021349408367486666,7.051016343835231e-17,0.021349408367486666,0.0,0.021349408367486666,1.265018580201917e-05
0.021349408367486666,7.051016343835231e-17,0.021349408367486666,0.0,0.021349408367486666,1.265018580201917e-05
0.10349609604963705,1.3524546497587086e-11,0.10349609604963705,0.0,0.10349609604963705,1.302246897953673e-05
0.09101724566677612,2.131106648785924e-12,0.09101724566677612,0.0,0.09101724566677612,1.2965217789594563e-05
0.09101724566677612,2.131106648785924e-12,0.09101724566677612,0.0,0.09101724566677612,1.2965217789594563e-05
0.06791706063948547,6.966704058576057e-14,0.06791706063948547,0.0,0.06791706063948547,1.2859900810178837e-05
0.09101724566677612,2.131106648785924e-12,0.09101724566677612,0.0,0.09101724566677612,1.2965217789594563e-05
0.1035420081801735,1.3616808513801617e-11,0.1035420081801735,0.0,0.1035420081801735,1.3022680083950162e-05
0.09124963225551311,2.2057181409865426e-12,0.09124963225551311,0.0,0.09124963225551311,1.2966281642806981e-05
0.09124963225551311,2.2057181409865426e-12,0.09124963225551311,0.0,0.09124963225551311,1.2966281642806981e-05
0.06804315569232411,7.098009267946165e-14,0.06804315569232411,0.0,0.06804315569232411,1.2860473366678743e-05
0.007386887912223194,8.919059383913142e-18,0.007386887912223194,0.0,0.007386887912223194,1.2587975305126918e-05
0.025564263358253243,1.316163806839204e-16,0.025564263358253243,0.0,0.025564263358253243,1.2669025578723503e-05
0.014983086550375953,2.7468326986383048e-17,0.014983086550375953,0.0,0.014983086550375953,1.2621782391491756e-05
0.007386887912223194,8.919059383913142e-18,0.007386887912223194,0.0,0.007386887912223194,1.2587975305126918e-05
0.007386887912223194,8.919059383913142e-18,0.007386887912223194,0.0,0.007386887912223194,1.2587975305126918e-05
0.007386887912223194,8.919059383913142e-18,0.007386887912223194,0.0,0.007386887912223194,1.2587975305126918e-05
0.007386887912223194,8.919059383913142e-18,0.007386887912223194,0.0,0.007386887912223194,1.2587975305126918e-05
0.007386887912223194,8.919059383913142e-18,0.007386887912223194,0.0,0.007386887912223194,1.2587975305126918e-05
0.007386887912223194,8.919059383913142e-18,0.007386887912223194,0.0,0.007386887912223194,1.2587975305126918e-05
0.007386887912223194,8.919059383913142e-18,0.007386887912223194,0.0,0.007386887912223194,1.2587975305126918e-05
0.025647204532256024,1.3324284849081423e-16,0.025647204532256024,0.0,0.025647204532256024,1.2669396594831415e-05
0.007386887912223194,8.919059383913142e-18,0.007386887912223194,0.0,0.007386887912223194,1.2587975305126918e-05
0.025811866886001858,1.3653166284286747e-16,0.025811866886001858,0.0,0.025811866886001858,1.2670133201913133e-05
0.015144984034086017,2.813480246597317e-17,0.015144984034086017,0.0,0.015144984034086017,1.2622503907904468e-05
0.007472655553516161,9.033057833803096e-18,0.007472655553516161,0.0,0.007472655553516161,1.2588356510435133e-05
0.007472655553516161,9.033057833803096e-18,0.007472655553516161,0.0,0.007472655553516161,1.2588356510435133e-05
0.007472655553516161,9.033057833803096e-18,0.007472655553516161,0.0,0.007472655553516161,1.2588356510435133e-05
0.007472655553516161,9.033057833803096e-18,0.007472655553516161,0.0,0.007472655553516161,1.2588356510435133e-05
0.007472655553516161,9.033057833803096e-18,0.007472655553516161,0.0,0.007472655553516161,1.2588356510435133e-05
0.006813266812498486,8.192743542449654e-18,0.006813266812498486,0.0,0.006813266812498486,1.2585426069168769e-05
0.025564263358253243,1.316163806839204e-16,0.025564263358253243,0.0,0.025564263358253243,1.2669025578723503e-05
0.014283091862134435,2.476369241466756e-17,0.014283091862134435,0.0,0.014283091862134435,1.2618663252125917e-05
0.006813266812498486,8.192743542449654e-18,0.006813266812498486,0.0,0.006813266812498486,1.2585426069168769e-05
0.006813266812498486,8.192743542449654e-18,0.006813266812498486,0.0,0.006813266812498486,1.2585426069168769e-05
0.006813266812498486,8.192743542449654e-18,0.006813266812498486,0.0,0.006813266812498486,1.2585426069168769e-05
0.006813266812498486,8.192743542449654e-18,0.006813266812498486,0.0,0.006813266812498486,1.2585426069168769e-05
0.006813266812498486,8.192743542449654e-18,0.006813266812498486,0.0,0.006813266812498486,1.2585426069168769e-05
0.006813266812498486,8.192743542449654e-18,0.006813266812498486,0.0,0.006813266812498486,1.2585426069168769e-05
0.019845968404433683,5.643716333239426e-17,0.019845968404433683,0.0,0.019845968404433683,1.2643472429522659e-05
0.006813266812498486,8.192743542449654e-18,0.006813266812498486,0.0,0.006813266812498486,1.2585426069168769e-05
0.025811866886001858,1.3653166284286747e-16,0.025811866886001858,0.0,0.025811866886001858,1.2670133201913133e-05
0.014430141106785034,2.5308835867502694e-17,0.014430141106785034,0.0,0.014430141106785034,1.2619318431833406e-05
0.006886165523219551,8.281661815563024e-18,0.006886165523219551,0.0,0.006886165523219551,1.258575001050868e-05
0.006886165523219551,8.281661815563024e-18,0.006886165523219551,0.0,0.006886165523219551,1.258575001050868e-05
0.006886165523219551,8.281661815563024e-18,0.006886165523219551,0.0,0.006886165523219551,1.258575001050868e-05
0.006886165523219551,8.281661815563024e-18,0.006886165523219551,0.0,0.006886165523219551,1.258575001050868e-05
0.012639545961678376,1.9414160424176497e-17,0.012639545961678376,0.0,0.012639545961678376,1.2611342727637554e-05
0.009755911903396692,1.2666933577363416e-17,0.009755911903396692,0.0,0.009755911903396692,1.2598508982251439e-05
0.009755911903396692,1.2666933577363416e-17,0.009755911903396692,0.0,0.009755911903396692,1.2598508982251439e-05
0.011047986654826881,1.533787153041206e-17,0.011047986654826881,0.0,0.011047986654826881,1.2604257804388567e-05
0.0087796764137883,1.0961994525349017e-17,0.0087796764137883,0.0,0.0087796764137883,1.2594167161297198e-05
0.0087796764137883,1.0961994525349017e-17,0.0087796764137883,0.0,0.0087796764137883,1.2594167161297198e-05
0.012639545961678376,1.9414160424176497e-17,0.012639545961678376,0.0,0.012639545961678376,1.2611342727637554e-05
0.009755911903396692,1.2666933577363416e-17,0.009755911903396692,0.0,0.009755911903396692,1.2598508982251439e-05
0.009755911903396692,1.2666933577363416e-17,0.009755911903396692,0.0,0.009755911903396692,1.2598508982251439e-05
0.011047986654826881,1.533787153041206e-17,0.011047986654826881,0.0,0.011047986654826881,1.2604257804388567e-05
0.0087796764137883,1.0961994525349017e-17,0.0087796764137883,0.0,0.0087796764137883,1.2594167161297198e-05
0.0087796764137883,1.0961994525349017e-17,0.0087796764137883,0.0,0.0087796764137883,1.2594167161297198e-05
0.06547654599628758,4.8537493521560585e-14,0.06547654599628758,0.0,0.06547654599628758,1.2848824249021402e-05
0.05376223659880976,8.565004825049421e-15,0.05376223659880976,0.0,0.05376223659880976,1.2795790141662379e-05
0.06307892976494368,3.403189517336552e-14,0.06307892976494368,0.0,0.06307892976494368,1.2837951677820175e-05
0.05141505364601357,6.050339937167343e-15,0.05141505364601357,0.0,0.05141505364601357,1.278519011106298e-05
0.04722556425100928,3.253515052334761e-15,0.04722556425100928,0.0,0.04722556425100928,1.2766291924570469e-05
0.033920242116478885,4.53612191702526e-16,0.033920242116478885,0.0,0.033920242116478885,1.2706458555787886e-05
0.04722556425100928,3.253515052334761e-15,0.04722556425100928,0.0,0.04722556425100928,1.2766291924570469e-05
0.04394542210603971,2.001733143408854e-15,0.04394542210603971,0.0,0.04394542210603971,1.2751515172561339e-05
0.031547744007751885,3.1923379414416e-16,0.031547744007751885,0.0,0.031547744007751885,1.2695819048255138e-05
0.04394542210603971,2.001733143408854e-15,0.04394542210603971,0.0,0.04394542210603971,1.2751515172561339e-05
0.06547654599628758,4.8537493521560585e-14,0.06547654599628758,0.0,0.06547654599628758,1.2848824249021402e-05
0.05376223659880976,8.565004825049421e-15,0.05376223659880976,0.0,0.05376223659880976,1.2795790141662379e-05
0.06307892976494368,3.403189517336552e-14,0.06307892976494368,0.0,0.06307892976494368,1.2837951677820175e-05
0.05141505364601357,6.050339937167343e-15,0.05141505364601357,0.0,0.05141505364601357,1.278519011106298e-05
0.04722556425100928,3.253515052334761e-15,0.04722556425100928,0.0,0.04722556425100928,1.2766291924570469e-05
0.033920242116478885,4.53612191702526e-16,0.033920242116478885,0.0,0.033920242116478885,1.2706458555787886e-05
0.04722556425100928,3.253515052334761e-15,0.04722556425100928,0.0,0.04722556425100928,1.2766291924570469e-05
0.04394542210603971,2.001733143408854e-15,0.04394542210603971,0.0,0.04394542210603971,1.2751515172561339e-05
0.031547744007751885,3.1923379414416e-16,0.031547744007751885,0.0,0.031547744007751885,1.2695819048255138e-05
0.04394542210603971,2.001733143408854e-15,0.04394542210603971,0.0,0.04394542210603971,1.2751515172561339e-05
0.05134161679518631,5.9849019053708005e-15,0.05134161679518631,0.0,0.05134161679518631,1.278485860718029e-05
0.042419498171321714,1.5968851659501659e-15,0.042419498171321714,0.0,0.042419498171321714,1.2744646849667627e-05
0.04178758347975738,1.4542367587746384e-15,0.04178758347975738,0.0,0.04178758347975738,1.2741803627314592e-05
0.08713677856684601,1.1996416014594423e-12,0.08713677856684601,0.0,0.08713677856684601,1.2947466113942856e-05
0.007386887912223194,8.919059383913142e-18,0.007386887912223194,0.0,0.007386887912223194,1.2587975305126918e-05
0.007386887912223194,8.919059383913142e-18,0.007386887912223194,0.0,0.007386887912223194,1.2587975305126918e-05
0.045589775945284614,2.553612089879467e-15,0.045589775945284614,0.0,0.045589775945284614,1.2758920702851042e-05
0.034259709580804765,4.7699732498815185e-16,0.034259709580804765,0.0,0.034259709580804765,1.2707981632306938e-05
0.04444641584887238,2.1558830318528375e-15,0.04444641584887238,0.0,0.04444641584887238,1.2753770998158815e-05
0.045589775945284614,2.553612089879467e-15,0.045589775945284614,0.0,0.045589775945284614,1.2758920702851042e-05
0.045589775945284614,2.553612089879467e-15,0.045589775945284614,0.0,0.045589775945284614,1.2758920702851042e-05
0.046030148927893956,2.7256833807350396e-15,0.046030148927893956,0.0,0.046030148927893956,1.2760904701552832e-05
0.13790667193587075,2.208381901898747e-09,0.13790667193587075,0.0,0.13790667193587075,1.3181652911757237e-05
0.048419351157461446,3.882625572740128e-15,0.048419351157461446,0.0,0.048419351157461446,1.2771674078672326e-05
0.03933171980150165,1.0108762697552518e-15,0.03933171980150165,0.0,0.03933171980150165,1.2730759792553302e-05
0.03402899872524631,4.609765987768089e-16,0.03402899872524631,0.0,0.03402899872524631,1.2706946490296806e-05
0.05055690517366468,5.3283416648766835e-15,0.05055690517366468,0.0,0.05055690517366468,1.278131684932422e-05
0.04252556000418157,1.6221632029359328e-15,0.04252556000418157,0.0,0.04252556000418157,1.2745124124001598e-05
0.031284325083538546,3.070211771240099e-16,0.031284325083538546,0.0,0.031284325083538546,1.2694638291295431e-05
0.041369280802692185,1.3668913141615164e-15,0.041369280802692185,0.0,0.041369280802692185,1.2739921874842252e-05
0.04252556000418157,1.6221632029359328e-15,0.04252556000418157,0.0,0.04252556000418157,1.2745124124001598e-05
0.04252556000418157,1.6221632029359328e-15,0.04252556000418157,0.0,0.04252556000418157,1.2745124124001598e-05
0.04297224855681729,1.7330902605849832e-15,0.04297224855681729,0.0,0.04297224855681729,1.274713440216517e-05
0.13087646946915218,7.797589362901499e-10,0.13087646946915218,0.0,0.13087646946915218,1.314897368115743e-05
0.059062330855734715,1.8774907372396758e-14,0.059062330855734715,0.0,0.059062330855734715,1.2819758050271108e-05
0.02724436292419982,1.6879419436048707e-16,0.02724436292419982,0.0,0.02724436292419982,1.2676543193499922e-05
0.04187323026889478,1.4727976460770182e-15,0.04187323026889478,0.0,0.04187323026889478,1.2742188947335328e-05
0.045589775945284614,2.553612089879467e-15,0.045589775945284614,0.0,0.045589775945284614,1.2758920702851042e-05
0.025556928713940403,1.3147350812792005e-16,0.025556928713940403,0.0,0.025556928713940403,1.2668992769592824e-05
0.046018628625009605,2.721037537438535e-15,0.046018628625009605,0.0,0.046018628625009605,1.2760852795560978e-05
0.05522790506751625,1.0641064202736568e-14,0.05522790506751625,0.0,0.05522790506751625,1.2802413652427648e-05
0.025328687321483544,1.2710422848742054e-16,0.025328687321483544,0.0,0.025328687321483544,1.2667971848887157e-05
0.03903243143156539,9.670539491290501e-16,0.03903243143156539,0.0,0.03903243143156539,1.2729414569711135e-05
0.04252556000418157,1.6221632029359328e-15,0.04252556000418157,0.0,0.04252556000418157,1.2745124124001598e-05
0.023863833068937003,1.02318675519383e-16,0.023863833068937003,0.0,0.023863833068937003,1.2661421533448488e-05
0.04289846551118315,1.7142579739531005e-15,0.04289846551118315,0.0,0.04289846551118315,1.2746802326920847e-05
0.04592481291847182,2.683497684901388e-15,0.04592481291847182,0.0,0.04592481291847182,1.2760430106436018e-05
0.04592481291847182,2.683497684901388e-15,0.04592481291847182,0.0,0.04592481291847182,1.2760430106436018e-05
0.08381843853571763,7.339193926470726e-13,0.08381843853571763,0.0,0.08381843853571763,1.2932305238119297e-05
0.08381843853571763,7.339193926470726e-13,0.08381843853571763,0.0,0.08381843853571763,1.2932305238119297e-05
0.16087497372920345,6.624766296236988e-08,0.16087497372920345,0.0,0.16087497372920345,1.3288986080255693e-05
0.21303643602884395,0.00014985985845246606,0.21303643602884395,0.0,0.21303643602884395,1.3535999184512251e-05
0.16087497372920345,6.624766296236988e-08,0.16087497372920345,0.0,0.16087497372920345,1.3288986080255693e-05
0.21303643602884395,0.00014985985845246606,0.21303643602884395,0.0,0.21303643602884395,1.3535999184512251e-05
0.16087497372920345,6.624766296236988e-08,0.16087497372920345,0.0,0.16087497372920345,1.3288986080255693e-05
0.21303643602884395,0.00014985985845246606,0.21303643602884395,0.0,0.21303643602884395,1.3535999184512251e-05
0.04592481291847182,2.683497684901388e-15,0.04592481291847182,0.0,0.04592481291847182,1.2760430106436018e-05
0.04592481291847182,2.683497684901388e-15,0.04592481291847182,0.0,0.04592481291847182,1.2760430106436018e-05
0.16087497372920345,6.624766296236988e-08,0.16087497372920345,0.0,0.16087497372920345,1.3288986080255693e-05
0.21303643602884395,0.00014985985845246606,0.21303643602884395,0.0,0.21303643602884395,1.3535999184512251e-05
0.04592481291847182,2.683497684901388e-15,0.04592481291847182,0.0,0.04592481291847182,1.2760430106436018e-05
0.006813266812498486,8.192743542449654e-18,0.006813266812498486,0.0,0.006813266812498486,1.2585426069168769e-05
0.04592481291847182,2.683497684901388e-15,0.04592481291847182,0.0,0.04592481291847182,1.2760430106436018e-05
0.006813266812498486,8.192743542449654e-18,0.006813266812498486,0.0,0.006813266812498486,1.2585426069168769e-05
0.04592481291847182,2.683497684901388e-15,0.04592481291847182,0.0,0.04592481291847182,1.2760430106436018e-05
0.22228507076010226,0.0005894771681145865,0.22228507076010226,0.0,0.22228507076010226,1.3580273336407545e-05
0.21303643602884395,0.00014985985845246606,0.21303643602884395,0.0,0.21303643602884395,1.3535999184512251e-05
0.16087497372920345,6.624766296236988e-08,0.16087497372920345,0.0,0.16087497372920345,1.3288986080255693e-05
0.04592481291847182,2.683497684901388e-15,0.04592481291847182,0.0,0.04592481291847182,1.2760430106436018e-05
0.04592481291847182,2.683497684901388e-15,0.04592481291847182,0.0,0.04592481291847182,1.2760430106436018e-05
0.16087497372920345,6.624766296236988e-08,0.16087497372920345,0.0,0.16087497372920345,1.3288986080255693e-05
0.21303643602884395,0.00014985985845246606,0.21303643602884395,0.0,0.21303643602884395,1.3535999184512251e-05
0.04592481291847182,2.683497684901388e-15,0.04592481291847182,0.0,0.04592481291847182,1.2760430106436018e-05
0.006813266812498486,8.192743542449654e-18,0.006813266812498486,0.0,0.006813266812498486,1.2585426069168769e-05
0.04592481291847182,2.683497684901388e-15,0.04592481291847182,0.0,0.04592481291847182,1.2760430106436018e-05
0.006813266812498486,8.192743542449654e-18,0.006813266812498486,0.0,0.006813266812498486,1.2585426069168769e-05
0.04592481291847182,2.683497684901388e-15,0.04592481291847182,0.0,0.04592481291847182,1.2760430106436018e-05
0.2297972560313792,0.0017929873441342003,0.2297972560313792,2.1547264017334847e-272,0.2297972560313792,1.361634148957821e-05
0.22518676242769411,0.0009058898589780326,0.22518676242769411,0.0,0.22518676242769411,1.3594193850723318e-05
0.04592481291847182,2.683497684901388e-15,0.04592481291847182,0.0,0.04592481291847182,1.2760430106436018e-05
0.006813266812498486,8.192743542449654e-18,0.006813266812498486,0.0,0.006813266812498486,1.2585426069168769e-05
0.16087497372920345,6.624766296236988e-08,0.16087497372920345,0.0,0.16087497372920345,1.3288986080255693e-05
0.21303643602884395,0.00014985985845246606,0.21303643602884395,0.0,0.21303643602884395,1.3535999184512251e-05
0.16087497372920329,6.624766296236824e-08,0.16087497372920329,0.0,0.16087497372920329,1.3288986080255693e-05
0.21303643602884395,0.00014985985845246606,0.21303643602884395,0.0,0.21303643602884395,1.3535999184512251e-05
0.015132269054028771,2.808187922847469e-17,0.015132269054028771,0.0,0.015132269054028771,1.2622447240510973e-05
0.08800057363429095,1.3633343048763312e-12,0.08800057363429095,0.0,0.08800057363429095,1.2951415546906674e-05
0.06817997163822134,7.243279180627564e-14,0.06817997163822134,0.0,0.06817997163822134,1.2861094632091569e-05
0.06817997163822134,7.243279180627564e-14,0.06817997163822134,0.0,0.06817997163822134,1.2861094632091569e-05
0.06817997163822134,7.243279180627564e-14,0.06817997163822134,0.0,0.06817997163822134,1.2861094632091569e-05
0.024417605394902026,1.1106267411506233e-16,0.024417605394902026,0.0,0.024417605394902026,1.2663897411158037e-05
0.0614414648604738,2.6704252013605765e-14,0.0614414648604738,0.0,0.0614414648604738,1.283053148462214e-05
0.03885147348988866,9.414846832496208e-16,0.03885147348988866,0.0,0.03885147348988866,1.2728601280110434e-05
0.02642912028556828,1.4959913323411338e-16,0.02642912028556828,0.0,0.02642912028556828,1.2672894828860437e-05
0.0232141759402773,9.293414790416384e-17,0.0232141759402773,0.0,0.0232141759402773,1.2658517578446908e-05
0.0232141759402773,9.293414790416384e-17,0.0232141759402773,0.0,0.0232141759402773,1.2658517578446908e-05
0.0232141759402773,9.293414790416384e-17,0.0232141759402773,0.0,0.0232141759402773,1.2658517578446908e-05
0.0386052776589865,9.077794615751608e-16,0.0386052776589865,0.0,0.0386052776589865,1.2727494871579381e-05
0.027032030220173302,1.6356950659498463e-16,0.027032030220173302,0.0,0.027032030220173302,1.267559286344094e-05
0.025614246981527217,1.3259416155352367e-16,0.025614246981527217,0.0,0.025614246981527217,1.2669249166364865e-05
0.0232141759402773,9.293414790416384e-17,0.0232141759402773,0.0,0.0232141759402773,1.2658517578446908e-05
0.0232141759402773,9.293414790416384e-17,0.0232141759402773,0.0,0.0232141759402773,1.2658517578446908e-05
0.023214175940277314,9.293414790416451e-17,0.023214175940277314,0.0,0.023214175940277314,1.2658517578446908e-05
0.024318853735178184,1.0945040822375354e-16,0.024318853735178184,0.0,0.024318853735178184,1.2663455863860851e-05
0.024279679309621452,1.088173311139727e-16,0.024279679309621452,0.0,0.024279679309621452,1.2663280707913149e-05
0.024279679309621452,1.088173311139727e-16,0.024279679309621452,0.0,0.024279679309621452,1.2663280707913149e-05
0.024279679309621452,1.088173311139727e-16,0.024279679309621452,0.0,0.024279679309621452,1.2663280707913149e-05
0.06817997163822134,7.243279180627564e-14,0.06817997163822134,0.0,0.06817997163822134,1.2861094632091569e-05
0.0865130440527761,1.0938027688233113e-12,0.0865130440527761,0.0,0.0865130440527761,1.2944615031649404e-05
0.06712047415329377,6.191540465937354e-14,0.06712047415329377,0.0,0.06712047415329377,1.285628435992994e-05
0.06712047415329377,6.191540465937354e-14,0.06712047415329377,0.0,0.06712047415329377,1.285628435992994e-05
